TALK,,File 14,,,
,,,,,
Character?,|,Comment,|,Correct answer?,|
Monica,|,"I know Hubert is capable, but his attitude leaves much to be desired!",|,Smirk and say she's not much better.,|
Monica,|,I remember every single word you've said—even tracing back to when you first burst in to save me.,|,Say you're glad she's all right.,|
Monica,|,"Are you ever overcome with feelings of complete and utter helplessness? I'm asking for a friend, of course.",|,Say you've never felt that way.,|
Monica,|,Fighting inland for too long makes me miss the sea near my home. I used to love swimming there.,|,Vow to all go together someday.,|
Monica,|,"My father was not a legitimate heir, and in truth had no desire to inherit his title. The situation is... complicated, to say the least.",|,Catch her meaning and feel for her.,|
Monica,|,"If Her Majesty wills it, I want to annihilate every last one of those who slither in the dark.",|,Say you need to learn the truth first.,|
Rodrigue,|,"In our Kingdom, a rigorous procedure must be followed before one can implement sweeping change.",|,Think about what you can do.,|
Rodrigue,|,I had my first taste of Duscur wine the other day. It was almost like nectar from the goddess herself.,|,Ask to hear more about Duscur.,|
Rodrigue,|,"During our time at the Officers Academy, His Majesty Lambert and I would often skip out on classes in search of adventure. Fond memories indeed.",|,Ask for more details.,|
Rodrigue,|,"Lambert's aptitude for magic was...subpar, to say the least. So, I decided to master it myself instead.",|,Say you want to learn magic too.,|
Rodrigue,|,I believe it's the duty of elders such as myself to support the younger generation as they build the foundation for a brighter tomorrow.,|,Say you trust him.,|
Rodrigue,|,"The margrave is a cunning man, yet has great difficulty expressing his emotions. This is especially true of the events surrounding Miklan.",|,Be sympathetic.,|
Rodrigue,|,"I've always encouraged Felix to pursue the path of the blade, but I never expected he'd take to it with such devotion.",|,Commend Felix's dedication.,|
Holst,|,"In the end, training one's body doesn't count for much—the mind is what truly matters.",|,Say you should spar sometime.,|
Holst,|,My battles with Almyra molded me into the soldier I am today. Perhaps I ought to thank them for that.,|,Say that you also have a good rival.,|
Holst,|,"Some believe a Crest is all it takes to be a great noble, but I fully intend to prove otherwise.",|,Ask if he's doing that for his sister.,|
Holst,|,"The key to a healthy body is a well-regimented life. Early to bed and early to rise, and the like. I suggest you give it a try!",|,Proudly inform him you already do.,|
Holst,|,I learned much at the academy. It will be difficult to replace an institution of that caliber.,|,Say it would require trial and error.,|
Holst,|,To accept the teachings of Seiros unquestioningly is to abandon reason itself.,|,Eagerly vow to study for yourself.,|
Holst,|,"I often share vital intelligence with Claude, such as which mushrooms are and are not poisonous.",|,Say you have wisdom to share too.,|
Gatekeeper,|,"A lot of soldiers have impressive nicknames, don't they? What would mine be? Keeper of the Gate is too boring... How about the Eternal Watchman?",|,Suggest Fódlan's Top Gatekeeper.,|
Gatekeeper,|,I'm honored to man my post day and night to scare off any hooligans who think about wandering in.,|,Say you feel extremely safe.,|
Gatekeeper,|,I really feel like gatekeeping is my true calling.,|,Agree.,|
Gatekeeper,|,"I talk with the merchants all the time. Anna's the best of the bunch, in my humble opinion.",|,Strongly agree.,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
none,|,none,|,none,|
